ID,Target,Age,RFM,LifetimeDonation,Degrees,YearsSinceGrad,Male,Alum,InclinationScore,EventsAttended
1238,0,29,0,0,2,2,1,1,2,1
1239,0,29,0,0,1,2,0,1,2,1
1240,0,33,0,0,2,2,0,1,2,1
1241,0,25,0,0,1,2,0,1,2,1
1242,0,23,0,0,1,2,0,1,2,1
1243,0,42,0,0,1,2,0,1,2,1
1244,0,23,0,0,1,2,0,1,2,1
1245,0,32,0,0,1,2,1,1,2,1
1246,0,24,0,0,1,2,0,1,2,1
1247,0,27,0,0,1,2,1,1,2,1
1248,0,25,0,0,2,2,1,1,2,1
1249,0,23,0,0,1,2,0,1,2,1
1250,0,23,0,50,1,2,0,1,2,1
1251,0,24,0,0,1,2,1,1,2,1
1252,0,28,0,0,1,2,1,1,2,1
1253,0,22,0,0,1,2,0,1,2,1
1254,0,50,0,0,1,2,0,1,2,1
1255,0,25,0,0,2,2,1,1,2,1
1256,0,25,0,0,1,2,0,1,2,1
1257,0,23,0,0,1,2,0,1,2,1
1258,0,24,0,0,2,2,1,1,2,1
1259,0,23,7,10,1,2,0,1,2,1
1260,0,40,0,0,1,2,1,1,2,1
1261,0,28,0,0,2,2,1,1,2,1
1262,0,31,0,0,3,2,0,1,2,1
1263,0,22,7,10,1,2,0,1,2,1
1264,0,24,0,0,1,2,0,1,2,1
1265,0,25,0,0,2,2,0,1,2,1
1266,0,28,0,0,3,2,0,1,2,1
1267,0,27,0,0,2,2,0,1,2,1
1268,0,25,0,0,1,2,0,1,2,1
1269,0,32,0,0,1,2,1,1,2,1
1270,0,25,0,0,2,2,0,1,2,1
1271,0,26,0,0,2,2,1,1,2,1
1272,0,26,0,0,2,2,0,1,2,1
1273,0,35,0,0,2,2,1,1,2,1
1274,0,27,0,0,2,2,0,1,2,1
1275,0,34,0,0,1,2,1,1,2,1
1276,0,28,0,0,2,2,1,1,2,1
1277,0,30,0,0,2,2,1,1,2,1
1278,0,43,0,0,2,2,0,1,2,1
1279,0,23,0,0,1,2,0,1,2,1
1280,0,29,0,0,2,2,0,1,2,1
1281,0,25,0,0,2,2,1,1,2,1
1282,0,46,0,0,2,2,1,1,2,1
1283,0,25,0,0,2,2,0,1,2,1
1284,0,25,0,0,1,2,1,1,2,1
1285,0,36,0,0,1,2,1,1,2,1
1286,0,60,0,0,1,2,0,1,2,1
1287,0,33,0,0,2,2,0,1,2,1
1288,0,23,7,5,1,2,0,1,2,1
1289,0,24,0,0,1,2,1,1,2,1
1290,0,26,0,0,2,2,0,1,2,1
1291,0,24,0,0,1,2,0,1,2,1
1292,0,24,0,0,1,2,0,1,2,1
1293,0,23,0,0,1,2,1,1,2,1
1294,0,29,0,0,1,2,0,1,2,1
1295,0,33,0,0,2,2,1,1,2,1
1296,0,25,0,0,2,2,0,1,2,1
1297,1,30,0,0,2,1,0,1,2,1
1298,0,25,0,0,2,3,0,1,1,1
1299,0,22,0,0,1,3,0,1,1,1
1300,0,33,0,0,1,3,1,1,1,1
1301,0,36,0,0,1,3,1,1,1,1
1302,0,31,0,0,1,3,1,1,1,1
1303,0,27,0,0,2,3,0,1,1,1
1304,0,26,0,0,2,3,0,1,1,1
1305,0,28,0,0,2,3,1,1,1,1
1306,0,27,0,0,2,3,1,1,1,1
1307,0,54,0,0,1,3,0,1,1,1
1308,0,40,0,0,1,3,0,1,1,1
1309,0,21,0,0,1,3,0,1,1,1
1310,0,28,0,0,2,3,0,1,1,1
1311,0,30,0,0,2,3,1,1,1,1
1312,0,29,0,0,2,3,0,1,1,1
1313,0,23,0,0,1,3,0,1,1,1
1314,0,23,0,0,1,3,0,1,1,1
1315,0,31,0,0,2,3,1,1,1,1
1316,0,32,0,0,1,3,1,1,1,1
1317,0,29,0,0,2,3,1,1,1,1
1318,0,34,0,0,1,3,1,1,1,1
1319,0,35,0,125,2,3,1,1,1,1
1320,0,25,0,0,2,3,1,1,1,1
1321,0,49,0,0,2,3,0,1,1,1
1322,0,24,0,0,1,3,1,1,1,1
1323,0,34,0,0,1,3,0,1,1,1
1324,0,36,0,15,2,3,1,1,1,1
1325,0,25,0,0,2,3,0,1,1,1
1326,0,26,0,0,2,3,1,1,1,1
1327,0,31,0,0,2,3,0,1,1,1
1328,0,21,0,0,1,3,0,1,1,1
1329,1,55,0,50,2,2,0,1,1,1
1330,0,24,0,0,2,2,0,1,1,1
1331,0,24,0,0,1,2,1,1,1,1
1332,0,29,0,0,2,2,1,1,1,1
1333,0,26,0,0,2,2,0,1,1,1
1334,0,27,0,0,2,2,0,1,1,1
1335,0,25,0,0,2,2,1,1,1,1
1336,0,45,0,0,2,2,0,1,1,1
1337,0,24,0,0,1,2,0,1,1,1
1338,0,29,0,0,1,2,1,1,1,1
1339,0,29,0,0,2,2,0,1,1,1
1340,0,30,0,0,2,2,1,1,1,1
1341,0,32,0,0,2,2,0,1,1,1
1342,0,25,0,0,2,2,0,1,1,1
1343,0,24,0,0,1,2,1,1,1,1
1344,0,29,0,0,1,2,1,1,1,1
1345,0,30,0,0,1,2,0,1,1,1
1346,0,26,0,0,2,2,0,1,1,1
1347,0,24,0,0,1,2,0,1,1,1
1348,0,36,0,0,2,2,0,1,1,1
1349,0,24,0,0,1,2,1,1,1,1
1350,0,36,0,0,2,2,0,1,1,1
1351,0,23,0,0,1,2,0,1,1,1
1352,0,31,0,0,3,2,0,1,1,1
1353,0,23,0,0,1,2,0,1,1,1
1354,0,39,0,20,3,2,0,1,1,1
1355,0,38,0,0,1,2,0,1,1,1
1356,0,25,0,0,2,2,0,1,1,1
1357,0,41,0,0,1,2,1,1,1,1
1358,0,24,0,0,1,2,1,1,1,1
1359,1,31,0,0,3,3,0,1,4,0
1360,1,33,0,0,3,3,1,1,4,0
1361,1,33,0,0,3,3,0,1,4,0
1362,1,31,0,0,3,3,0,1,4,0
1363,0,53,0,70,2,3,0,1,4,0
1364,0,38,0,50,3,3,0,1,4,0
1365,0,31,0,0,3,3,0,1,4,0
1366,0,34,0,0,2,3,1,1,4,0
1367,0,23,0,2,1,3,0,1,4,0
1368,0,23,9,3000,1,3,1,1,4,0
1369,0,50,0,0,3,3,0,1,4,0
1370,0,23,0,327.5,1,3,1,1,4,0
1371,0,23,0,1252.5,1,3,1,1,4,0
1372,0,22,0,875,1,3,0,1,4,0
1373,0,21,0,850,1,3,1,1,4,0
1374,0,23,7,25,1,3,1,1,4,0
1375,0,45,0,125,3,3,0,1,4,0
1376,0,31,10,380,2,3,0,1,4,0
1377,0,23,0,25,1,3,1,1,4,0
1378,0,25,9,136.89999,2,3,1,1,4,0
1379,0,28,0,10,2,3,0,1,4,0
1380,0,29,0,0,2,3,0,1,4,0
1381,0,55,0,100,2,3,0,1,4,0
1382,0,40,11,760,3,3,1,1,4,0
1383,0,22,0,1000,1,3,1,1,4,0
1384,0,37,0,0,2,3,1,1,4,0
1385,0,24,0,15,1,3,0,1,4,0
1386,0,24,9,201,1,3,0,1,4,0
1387,0,23,8,86,1,3,0,1,4,0
1388,0,26,0,0,1,3,0,1,4,0
1389,0,36,0,20,1,3,1,1,4,0
1390,0,27,9,677.5,1,3,1,1,4,0
1391,0,31,0,0,2,3,1,1,4,0
1392,0,30,0,0,2,3,1,1,4,0
1393,0,26,0,0,2,3,1,1,4,0
1394,0,23,0,625,1,3,1,1,4,0
1395,0,22,0,50,1,3,0,1,4,0
1396,0,25,9,600,1,3,1,1,4,0
1397,0,24,0,0,1,3,1,1,4,0
1398,0,28,0,0,2,3,1,1,4,0
1399,0,37,10,800,1,3,0,1,4,0
1400,0,26,0,0,2,3,1,1,4,0
1401,0,24,0,327.5,2,3,1,1,4,0
1402,0,26,0,0,2,3,0,1,4,0
1403,0,35,3,0,3,3,1,1,4,0
1404,0,28,0,0,2,3,1,1,4,0
1405,0,23,9,575.17999,1,3,0,1,4,0
1406,0,25,0,0,2,3,0,1,4,0
1407,0,27,0,50,2,3,1,1,4,0
1408,0,29,0,0,2,3,1,1,4,0
1409,0,32,0,25,1,3,0,1,4,0
1410,0,25,7,10,1,3,1,1,4,0
1411,0,22,0,100,1,3,0,1,4,0
1412,0,22,8,70,1,3,0,1,4,0
1413,0,31,6,50,2,3,1,1,4,0
1414,0,52,0,0,4,3,1,1,4,0
1415,0,22,0,65,1,3,1,1,4,0
1416,0,22,0,275,1,3,1,1,4,0
1417,0,23,0,480,1,3,1,1,4,0
1418,0,34,8,70,2,3,1,1,4,0
1419,0,30,7,50,2,3,1,1,4,0
1420,0,22,0,0,1,3,1,1,4,0
1421,0,28,0,0,3,3,0,1,4,0
1422,0,39,0,0,2,3,1,1,4,0
1423,0,23,0,450,1,3,1,1,4,0
1424,0,26,0,0,2,3,1,1,4,0
1425,0,26,0,90,1,3,1,1,4,0
1426,0,25,0,0,2,3,1,1,4,0
1427,0,23,0,2000,1,3,0,1,4,0
1428,0,27,0,0,2,3,1,1,4,0
1429,0,22,10,3675,1,3,0,1,4,0
1430,0,24,0,0,1,3,0,1,4,0
1431,0,23,0,5,1,3,1,1,4,0
1432,0,26,0,700,2,3,0,1,4,0
1433,0,23,0,100,1,3,1,1,4,0
1434,0,23,0,61,1,3,0,1,4,0
1435,0,21,8,350,1,3,1,1,4,0
1436,0,27,7,75,2,3,1,1,4,0
1437,0,29,0,100,2,3,1,1,4,0
1438,0,30,0,0,2,3,1,1,4,0
1439,0,27,0,400,2,3,0,1,4,0
1440,0,28,0,0,1,3,1,1,4,0
1441,0,27,0,0,2,3,0,1,4,0
1442,0,29,0,0,2,3,1,1,4,0
1443,0,33,0,0,2,3,0,1,4,0
1444,0,38,6,50,3,3,0,1,4,0
1445,0,23,0,300,1,3,1,1,4,0
1446,0,25,0,0,2,3,1,1,4,0
1447,0,29,0,0,2,3,0,1,4,0
1448,0,22,8,45,1,3,0,1,4,0
1449,0,34,0,125,3,3,1,1,4,0
1450,0,26,0,0,2,3,0,1,4,0
1451,0,27,0,0,3,3,1,1,4,0
1452,0,26,0,0,2,3,0,1,4,0
1453,0,27,0,0,2,3,0,1,4,0
1454,0,30,0,180,2,3,0,1,4,0
1455,0,38,8,56,2,3,0,1,4,0
1456,0,27,0,0,1,3,0,1,4,0
1457,0,30,0,0,1,3,1,1,4,0
1458,0,57,0,0,3,3,1,1,4,0
1459,0,22,0,158.67999,1,3,0,1,4,0
1460,0,24,0,160,1,3,0,1,4,0
1461,0,28,0,160,2,3,1,1,4,0
1462,0,37,0,0,2,3,1,1,4,0
1463,0,27,0,0,2,3,1,1,4,0
1464,0,26,0,0,2,3,1,1,4,0
1465,0,59,0,580,3,3,0,1,4,0
1466,0,32,0,0,3,3,0,1,4,0
1467,0,28,0,0,2,3,0,1,4,0
1468,0,33,0,50,1,3,1,1,4,0
1469,0,28,0,207.89999,2,3,1,1,4,0
1470,0,23,0,30,1,3,1,1,4,0
1471,0,26,0,10,1,3,0,1,4,0
1472,0,22,7,25,1,3,1,1,4,0
1473,0,28,0,0,2,3,0,1,4,0
1474,0,34,0,0,2,3,1,1,4,0
1475,0,24,0,100,1,3,1,1,4,0
1476,0,29,0,0,2,3,1,1,4,0
1477,0,24,0,0,2,3,0,1,4,0
1478,0,23,0,0,1,3,0,1,4,0
1479,0,29,0,0,2,3,0,1,4,0
1480,0,33,0,25,3,3,0,1,4,0
1481,0,42,0,50,2,3,1,1,4,0
1482,0,22,7,10,1,3,0,1,4,0
1483,0,54,0,134,2,3,0,1,4,0
1484,0,21,0,0,1,3,1,1,4,0
1485,0,30,0,0,2,3,0,1,4,0
1486,0,31,0,150,2,3,0,1,4,0
1487,0,27,2,0,2,3,1,1,4,0
1488,1,34,0,0,3,2,0,1,4,0
1489,1,33,0,0,2,2,1,1,4,0
1490,1,33,0,0,1,2,0,1,4,0
1491,0,28,0,0,2,2,1,1,4,0
1492,0,24,0,0,1,2,1,1,4,0
1493,0,30,0,0,2,2,0,1,4,0
1494,0,32,8,65,1,2,1,1,4,0
1495,0,27,0,60,2,2,1,1,4,0
1496,0,56,0,0,2,2,0,1,4,0
1497,0,26,0,0,2,2,0,1,4,0
1498,0,33,9,105,1,2,0,1,4,0
1499,0,43,7,54,2,2,1,1,4,0
1500,0,26,0,0,2,2,0,1,4,0
1501,0,29,0,0,2,2,0,1,4,0
1502,0,38,0,0,3,2,0,1,4,0
1503,0,26,0,0,2,2,1,1,4,0
1504,0,28,0,0,1,2,0,1,4,0
1505,0,23,8,350,1,2,1,1,4,0
1506,0,23,0,935,1,2,0,1,4,0
1507,0,23,0,2250,1,2,0,1,4,0
1508,0,24,0,300,1,2,1,1,4,0
1509,0,28,0,0,2,2,1,1,4,0
1510,0,46,8,350,1,2,0,1,4,0
1511,0,24,0,275,1,2,1,1,4,0
1512,0,27,0,0,2,2,0,1,4,0
1513,0,33,0,0,1,2,0,1,4,0
1514,0,29,0,0,2,2,1,1,4,0
1515,0,91,0,0,1,2,1,0,4,0
1516,0,27,0,15,1,2,1,1,4,0
1517,0,24,11,2050,1,2,1,1,4,0
1518,0,25,0,0,2,2,1,1,4,0
1519,0,46,0,0,2,2,0,1,4,0
1520,0,25,0,0,1,2,0,1,4,0
1521,0,25,0,200,1,2,0,1,4,0
1522,0,31,0,0,3,2,0,1,4,0
1523,0,26,7,20,2,2,0,1,4,0
1524,0,29,0,0,2,2,0,1,4,0
1525,0,36,0,1360.78,3,2,1,1,4,0
1526,0,29,0,0,2,2,1,1,4,0
1527,0,28,0,0,2,2,1,1,4,0
1528,0,27,0,50,2,2,0,1,4,0
1529,0,25,0,0,1,2,1,1,4,0
1530,0,26,0,600,1,2,1,1,4,0
1531,0,43,0,0,4,2,0,1,4,0
1532,0,24,10,2102.5,1,2,1,1,4,0
1533,0,28,0,0,2,2,0,1,4,0
1534,0,23,0,550,1,2,1,1,4,0
1535,0,29,0,75,3,2,1,1,4,0
1536,0,32,0,0,2,2,0,1,4,0
1537,0,30,0,0,2,2,1,1,4,0
1538,0,34,0,0,2,2,0,1,4,0
1539,0,26,0,0,1,2,1,1,4,0
1540,0,29,0,0,2,2,1,1,4,0
1541,0,38,0,0,3,2,1,1,4,0
1542,0,27,0,0,1,2,0,1,4,0
1543,0,29,0,0,1,2,1,1,4,0
1544,0,23,7,5,1,2,1,1,4,0
1545,0,28,0,15,2,2,0,1,4,0
1546,0,25,8,350,1,2,1,1,4,0
1547,0,57,0,0,2,2,1,1,4,0
1548,0,27,0,0,3,2,1,1,4,0
1549,0,27,0,0,1,2,0,1,4,0
1550,0,23,0,54,1,2,0,1,4,0
1551,0,37,0,100,2,2,1,1,4,0
1552,0,27,0,0,2,2,0,1,4,0
1553,0,34,7,35,1,2,1,1,4,0
1554,0,34,9,502,3,2,0,1,4,0
1555,0,30,0,25,2,2,0,1,4,0
1556,0,25,0,25,1,2,0,1,4,0
1557,0,27,0,0,2,2,1,1,4,0
1558,0,30,0,0,2,2,0,1,4,0
1559,0,23,0,200,1,2,1,0,4,0
1560,0,41,0,0,4,2,0,1,4,0
1561,0,26,0,0,2,2,1,1,4,0
1562,0,25,0,0,1,2,1,1,4,0
1563,0,32,0,0,2,2,1,1,4,0
1564,0,26,0,0,1,2,1,1,4,0
1565,0,45,0,0,3,2,1,1,4,0
1566,0,36,0,25,2,2,0,1,4,0
1567,0,28,9,120,1,2,0,1,4,0
1568,0,35,0,60,2,2,1,1,4,0
1569,0,25,0,98.160004,1,2,0,1,4,0
1570,0,23,8,300,1,2,0,1,4,0
1571,0,23,9,500,1,2,1,1,4,0
1572,0,23,0,500,1,2,0,1,4,0
1573,0,26,8,350,1,2,1,1,4,0
1574,0,35,0,0,3,2,0,1,4,0
1575,0,62,4,45,1,2,0,1,4,0
1576,0,27,0,0,1,2,1,1,4,0
1577,0,32,0,0,3,2,1,1,4,0
1578,0,26,0,0,2,2,0,1,4,0
1579,0,30,0,0,3,2,0,1,4,0
1580,0,27,0,0,2,2,0,1,4,0
1581,0,31,0,40,2,2,1,1,4,0
1582,0,52,10,105,2,2,0,1,4,0
1583,0,32,0,0,3,2,0,1,4,0
1584,0,53,0,0,2,2,0,1,4,0
1585,0,24,0,225,1,2,1,1,4,0
1586,0,45,0,70,3,2,0,1,4,0
1587,0,31,9,780,2,2,1,1,4,0
1588,0,52,9,405,3,2,1,1,4,0
1589,0,71,0,0,2,2,1,1,4,0
1590,0,28,0,0,2,2,0,1,4,0
1591,0,26,0,0,2,2,0,1,4,0
1592,0,23,0,384,1,2,0,1,4,0
1593,0,31,10,335,3,2,0,1,4,0
1594,0,53,0,0,2,2,1,1,4,0
1595,0,23,0,902.5,1,2,1,1,4,0
1596,0,28,0,0,2,2,0,1,4,0
1597,0,31,0,100,2,2,1,1,4,0
1598,0,25,10,100,1,2,0,1,4,0
1599,0,45,8,95,1,2,0,1,4,0
1600,0,24,0,30,1,2,0,1,4,0
1601,0,30,0,0,1,2,1,1,4,0
1602,0,23,0,5,1,2,0,1,4,0
1603,0,50,0,0,2,2,0,1,4,0
1604,0,36,0,350,3,2,1,1,4,0
1605,0,28,0,90,2,2,0,1,4,0
1606,0,24,0,1500,1,2,0,1,4,0
1607,0,50,7,92.620003,1,2,0,1,4,0
1608,0,24,0,95,1,2,0,1,4,0
1609,0,28,0,50,2,2,1,1,4,0
1610,0,25,0,100,1,2,1,1,4,0
1611,0,28,0,0,1,2,1,1,4,0
1612,0,31,0,0,2,2,1,1,4,0
1613,0,29,0,0,2,2,0,1,4,0
1614,0,27,8,300,1,2,0,1,4,0
1615,0,28,0,0,2,2,1,1,4,0
1616,0,28,0,0,2,2,0,1,4,0
1617,0,24,0,8,1,2,1,1,4,0
1618,0,25,0,147.25,1,2,0,1,4,0
1619,0,25,0,0,1,2,1,1,4,0
1620,0,24,0,300,1,2,1,1,4,0
1621,0,27,7,20,2,2,0,1,4,0
1622,0,26,10,1150,1,2,1,1,4,0
1623,0,28,7,50,1,2,0,1,4,0
1624,0,27,0,0,2,2,0,1,4,0
1625,0,26,0,0,2,2,1,1,4,0
1626,0,24,0,0,1,2,1,1,4,0
1627,0,26,0,0,2,2,1,1,4,0
1628,0,25,0,1430,1,2,1,1,4,0
1629,0,35,0,0,3,2,1,1,4,0
1630,0,24,0,20,2,2,0,1,4,0
1631,0,24,9,952.5,1,2,1,1,4,0
1632,0,32,0,425,3,2,1,1,4,0
1633,0,35,8,350,1,2,0,1,4,0
1634,0,34,0,0,2,2,0,1,4,0
1635,0,24,8,38,1,2,0,1,4,0
1636,0,32,0,0,2,2,1,1,4,0
1637,0,36,0,0,2,2,0,1,4,0
1638,0,35,3,0,2,2,0,1,4,0
1639,0,26,0,0,2,2,0,1,4,0
1640,0,24,0,100,1,2,1,1,4,0
1641,0,26,0,0,2,2,0,1,4,0
1642,0,22,0,1000,1,2,0,1,4,0
1643,0,28,7,25,2,2,0,1,4,0
1644,0,28,0,1000,3,2,1,1,4,0
1645,0,61,0,850,3,2,1,1,4,0
1646,0,30,0,0,2,2,0,1,4,0
1647,0,27,0,300,1,2,1,1,4,0
1648,0,26,0,50,2,2,1,1,4,0
1649,1,32,0,0,2,1,0,1,4,0
1650,1,31,0,0,2,1,0,1,4,0
1651,1,27,0,0,1,1,0,1,4,0
1652,1,32,0,0,2,1,0,1,4,0
1653,1,35,0,0,2,1,0,1,4,0
1654,1,32,0,0,2,1,1,1,4,0
1655,1,26,0,0,1,1,0,1,4,0
1656,1,36,0,85,2,1,1,1,4,0
1657,1,43,0,0,2,1,0,1,4,0
1658,1,31,0,0,2,1,0,1,4,0
1659,1,30,0,0,2,1,1,1,4,0
1660,1,28,0,0,2,1,0,1,4,0
1661,1,30,0,100,2,1,0,1,4,0
1662,1,31,0,0,2,1,1,1,4,0
1663,1,37,0,20,2,1,1,1,4,0
1664,1,29,0,0,3,0,1,1,4,0
1665,1,31,0,0,3,0,0,1,4,0
1666,1,31,0,0,2,0,0,1,4,0
1667,1,35,0,0,2,0,0,1,4,0
1668,1,31,0,0,2,0,0,1,4,0
1669,1,56,0,0,3,0,0,1,4,0
1670,1,33,0,0,3,0,0,1,4,0
1671,1,31,0,180,2,0,0,1,4,0
1672,1,31,0,0,2,0,1,1,4,0
1673,0,26,0,0,2,3,0,1,3,0
1674,0,50,0,0,2,3,1,1,3,0
1675,0,27,0,0,2,3,1,1,3,0
1676,0,65,2,10,3,3,0,1,3,0
1677,0,23,0,0,1,3,1,1,3,0
1678,0,29,0,325,1,3,1,1,3,0
1679,0,25,0,0,1,3,1,1,3,0
1680,0,26,0,0,1,3,1,1,3,0
1681,0,27,0,0,1,3,1,1,3,0
1682,0,29,0,0,1,3,0,1,3,0
1683,0,25,0,0,1,3,1,1,3,0
1684,0,31,0,0,2,3,0,1,3,0
1685,0,29,0,0,3,3,1,1,3,0
1686,0,27,0,0,1,3,0,1,3,0
1687,0,22,0,0,1,3,1,1,3,0
1688,0,25,0,0,1,3,0,1,3,0
1689,0,27,0,0,2,3,0,1,3,0
1690,0,25,0,0,1,3,0,1,3,0
1691,0,26,0,0,1,3,0,1,3,0
1692,0,29,0,0,2,3,1,1,3,0
1693,0,30,0,0,2,3,1,1,3,0
1694,0,31,0,0,2,3,1,1,3,0
1695,0,35,0,0,2,3,1,1,3,0
1696,0,31,0,0,3,3,0,1,3,0
1697,0,31,0,0,2,3,0,1,3,0
1698,0,27,0,0,2,3,1,1,3,0
1699,0,39,0,5,4,3,0,1,3,0
1700,0,28,0,0,3,3,0,1,3,0
1701,0,25,0,0,1,3,0,1,3,0
1702,0,25,0,0,1,3,0,1,3,0
1703,0,29,0,0,3,3,0,1,3,0
1704,0,25,0,0,1,3,1,1,3,0
1705,0,31,0,0,1,3,1,1,3,0
1706,0,27,0,0,2,3,0,1,3,0
1707,0,29,0,0,2,3,1,1,3,0
1708,0,29,0,0,2,3,1,1,3,0
1709,0,27,0,0,2,3,0,1,3,0
1710,0,28,0,0,2,3,0,1,3,0
1711,0,25,0,0,1,3,1,1,3,0
1712,0,28,0,0,2,3,0,1,3,0
1713,0,34,0,0,3,3,1,1,3,0
1714,0,26,0,0,1,3,1,1,3,0
1715,0,27,0,0,1,3,0,1,3,0
1716,0,31,0,0,2,3,1,1,3,0
1717,0,46,0,0,2,3,0,1,3,0
1718,0,26,0,0,2,3,1,1,3,0
1719,0,25,0,0,2,3,0,1,3,0
1720,0,32,0,0,1,3,0,1,3,0
1721,0,25,0,0,1,3,0,1,3,0
1722,0,26,0,0,2,3,0,1,3,0
1723,0,27,0,0,2,3,1,1,3,0
1724,0,25,0,0,2,3,1,1,3,0
1725,0,28,0,0,2,3,0,1,3,0
1726,0,35,0,0,2,3,1,1,3,0
1727,0,27,0,0,1,3,0,1,3,0
1728,0,36,0,0,2,3,1,1,3,0
1729,0,24,0,0,1,3,1,1,3,0
1730,0,28,0,0,1,3,1,1,3,0
1731,0,27,0,0,1,3,1,1,3,0
1732,0,28,0,0,1,3,1,1,3,0
1733,0,32,0,0,3,3,0,1,3,0
1734,0,25,0,0,2,3,0,1,3,0
1735,0,26,0,0,2,3,0,1,3,0
1736,0,26,0,0,2,3,0,1,3,0
1737,0,25,0,0,2,3,1,1,3,0
1738,0,25,0,0,2,3,0,1,3,0
1739,0,27,0,0,2,3,0,1,3,0
1740,0,29,0,0,2,3,1,1,3,0
1741,0,26,0,0,2,3,0,1,3,0
1742,0,27,0,0,2,3,0,1,3,0
1743,0,29,0,0,1,3,0,1,3,0
1744,0,30,0,0,2,3,0,1,3,0
1745,0,27,0,0,3,3,0,1,3,0
1746,0,29,0,0,1,3,1,1,3,0
1747,0,25,0,0,2,3,0,1,3,0
1748,0,26,0,0,1,3,1,1,3,0
1749,0,25,0,0,2,3,0,1,3,0
1750,0,28,0,0,2,3,1,1,3,0
1751,0,25,0,0,1,3,0,1,3,0
1752,0,25,0,0,1,3,1,1,3,0
1753,0,26,0,0,2,3,1,1,3,0
1754,0,24,0,0,2,3,0,1,3,0
1755,0,26,0,0,2,3,1,1,3,0
1756,0,27,0,0,2,3,0,1,3,0
1757,0,31,0,0,2,3,1,1,3,0
1758,0,25,0,0,1,3,1,1,3,0
1759,0,29,0,0,2,3,1,1,3,0
1760,0,36,0,0,4,3,0,1,3,0
1761,0,26,0,0,1,3,1,1,3,0
1762,0,23,0,0,1,3,1,1,3,0
1763,0,41,0,0,2,3,0,1,3,0
1764,0,31,0,35,3,3,1,1,3,0
1765,0,24,0,0,1,3,0,1,3,0
1766,0,27,0,0,2,3,1,1,3,0
1767,0,25,0,0,1,3,0,1,3,0
1768,0,53,0,0,2,3,1,1,3,0
1769,0,26,0,0,2,3,0,1,3,0
1770,0,31,0,0,1,3,0,1,3,0
1771,0,25,0,0,2,3,1,1,3,0
1772,0,33,0,0,3,3,0,1,3,0
1773,0,53,0,0,1,3,0,1,3,0
1774,0,26,0,0,2,3,0,1,3,0
1775,0,31,0,0,1,3,1,1,3,0
1776,0,25,0,0,2,3,0,1,3,0
1777,0,26,0,0,2,3,1,1,3,0
1778,0,26,0,0,1,3,0,1,3,0
1779,0,29,0,0,2,3,1,1,3,0
1780,0,31,0,0,1,3,1,1,3,0
1781,0,25,0,0,1,3,1,1,3,0
1782,0,26,0,0,1,3,0,1,3,0
1783,0,26,0,0,2,3,1,1,3,0
1784,0,28,0,0,2,3,1,1,3,0
1785,0,23,0,0,1,3,1,1,3,0
1786,0,28,0,0,2,3,0,1,3,0
1787,0,26,0,0,1,3,1,1,3,0
1788,0,29,0,0,2,3,0,1,3,0
1789,0,26,0,0,1,3,1,1,3,0
1790,0,28,0,0,2,3,1,1,3,0
1791,0,25,0,0,1,3,1,1,3,0
1792,0,26,0,0,2,3,0,1,3,0
1793,0,27,0,0,2,3,0,1,3,0
1794,0,27,0,0,2,3,0,1,3,0
1795,0,27,0,0,1,3,0,1,3,0
1796,0,26,0,0,2,3,0,1,3,0
1797,0,24,0,0,2,3,0,1,3,0
1798,0,26,0,0,2,3,1,1,3,0
1799,0,28,0,0,2,3,0,1,3,0
1800,0,27,0,0,2,3,0,1,3,0
1801,0,22,0,0,1,3,1,1,3,0
1802,0,35,0,0,3,3,1,1,3,0
1803,0,30,0,0,2,3,1,1,3,0
1804,0,24,0,0,1,3,1,1,3,0
1805,0,26,0,0,2,3,1,1,3,0
1806,0,25,0,0,1,3,1,1,3,0
1807,0,25,0,0,1,3,0,1,3,0
1808,0,25,7,20,2,3,0,1,3,0
1809,0,27,0,0,2,3,0,1,3,0
1810,0,25,0,0,1,3,0,1,3,0
1811,0,37,0,0,2,3,1,1,3,0
1812,0,29,0,0,2,3,1,1,3,0
1813,0,26,0,0,1,3,0,1,3,0
1814,0,31,0,0,3,3,0,1,3,0
1815,0,41,0,50,1,3,1,1,3,0
1816,0,24,0,0,1,3,1,1,3,0
1817,0,26,0,0,2,3,0,1,3,0
1818,0,29,0,0,3,3,1,1,3,0
1819,0,25,0,0,1,3,0,1,3,0
1820,0,25,0,0,2,3,1,1,3,0
1821,0,28,0,0,2,3,0,1,3,0
1822,0,26,0,0,2,3,0,1,3,0
1823,0,28,0,0,1,3,1,1,3,0
1824,0,32,0,0,2,3,0,1,3,0
1825,0,27,0,0,2,3,1,1,3,0
1826,0,42,0,100,1,3,0,1,3,0
1827,0,31,0,0,3,3,0,1,3,0
1828,0,25,0,0,2,3,1,1,3,0
1829,0,22,9,1463,1,3,1,1,3,0
1830,0,24,0,0,1,3,0,1,3,0
1831,0,30,0,0,2,3,0,1,3,0
1832,0,28,0,0,1,3,1,1,3,0
1833,0,22,8,750,1,3,0,1,3,0
1834,0,25,0,0,2,3,0,1,3,0
1835,0,26,0,0,1,3,0,1,3,0
1836,0,27,0,0,2,3,1,1,3,0
1837,0,24,0,40,1,3,1,1,3,0
1838,0,29,7,25,2,3,1,1,3,0
1839,0,28,0,0,2,3,1,1,3,0
1840,0,26,0,0,1,3,1,1,3,0
