OrgID,CNT_AlumRelationships,CNT_Relationships,CNT_Designations,LifetimeDonation,DonorLast3Yrs,GivingVelocity,TimeVelocity,RFM_ORG,GivesToUniversities,ArtsCultureandHumanities,Education,EnvironmentandAnimals,Health,Philanthropy,PublicandSocietalBenefit,Religion
790,7,11,4,109603,1,1,,12,1,0,1,1,1,0,1,0
791,0,1,1,120,1,1,,7,0,0,0,0,0,0,1,0
792,0,1,1,1600,1,1,,5,1,0,0,0,0,0,0,0
793,0,1,4,11250,0,1,,9,0,0,0,0,0,0,0,0
794,11,23,5,113775.1,1,1,,12,1,0,0,0,1,0,0,0
795,0,1,3,1494755.72,1,1,1,13,1,0,1,0,0,0,0,0
796,0,0,1,1259342.47,0,1,,12,0,0,0,0,0,0,0,0
797,1,3,2,18196,0,1,,8,0,0,0,0,0,0,0,0
798,0,1,1,1298,1,1,,7,1,0,0,0,0,0,0,0
799,0,0,2,550,0,1,,7,0,0,0,0,0,0,0,0
800,0,0,4,388297.85,0,1,,13,0,0,0,0,0,0,0,0
801,0,1,1,1000,1,1,,7,1,0,0,0,0,0,0,0
802,0,2,2,170107.98,1,1,,11,1,0,0,0,0,0,0,0
803,2,2,1,500,0,1,,7,0,0,0,0,0,0,0,0
804,0,0,1,5250,1,1,,7,1,0,0,0,0,0,0,0
805,0,0,1,3000,1,1,,7,1,0,0,0,0,0,0,0
806,0,1,1,5000,1,1,,7,1,0,0,0,0,0,0,0
807,0,0,1,96776.22,1,1,,8,1,0,0,0,0,0,0,0
808,2,3,3,7000,0,1,,10,0,0,0,0,0,0,0,0
809,0,1,1,13000,0,1,,11,0,0,0,0,0,0,0,0
810,1,3,1,2400,1,1,,7,1,0,0,0,0,0,0,0
811,0,2,2,15200,1,1,,9,1,0,0,0,0,0,0,0
812,12,19,7,1140608,0,1,,15,0,0,0,0,0,0,0,0
813,0,0,1,11000,1,1,,10,1,0,0,0,0,0,0,0
814,0,0,1,300,0,1,,6,0,0,0,0,0,0,0,0
815,1,1,2,497728,0,1,,12,1,0,0,0,0,0,0,0
816,0,0,1,320.88,1,1,,7,1,0,1,0,1,0,0,0
817,0,0,2,1050,1,1,,9,1,0,0,0,0,0,0,0
818,3,34,6,1843538.14,0,1,,15,1,1,1,0,1,1,1,0
819,0,1,2,25404498.09,1,1,,15,1,0,0,0,0,0,0,0
820,1,2,1,22000,0,1,,10,1,0,1,0,0,0,0,0
821,0,1,5,5724.5,0,1,,8,0,0,0,0,0,0,0,0
822,0,7,2,28705,1,1,,10,1,0,0,0,0,0,0,0
823,0,1,3,162981.23,1,1,3,10,0,0,0,0,0,0,0,0
824,0,0,2,100000,1,1,,10,0,0,0,0,0,0,0,0
825,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
826,0,1,3,250,1,1,,9,0,0,0,0,0,0,0,0
827,0,0,1,32925,0,1,,8,0,0,0,0,0,0,0,0
828,1,3,1,2101.44,1,1,,7,0,0,0,0,0,0,0,0
829,0,0,1,23499.52,1,1,,9,1,0,0,0,0,0,0,0
830,0,1,2,17930,1,1,,8,1,0,0,0,0,0,0,0
831,2,5,1,8750,1,1,,7,1,0,0,0,1,0,0,0
832,0,1,1,12000,0,1,,7,0,0,0,0,0,0,0,0
833,1,4,4,517953.5,1,1,,13,1,0,0,0,0,0,0,0
834,0,0,1,40525,1,1,,12,1,0,0,0,0,0,0,0
835,0,0,2,4800,1,1,,8,1,0,0,0,0,0,0,0
836,10,20,7,338081,1,1,1,14,1,1,0,0,1,1,1,0
837,0,0,1,11125,1,1,,8,1,0,0,0,0,0,0,0
838,0,1,1,25000,1,1,,12,1,0,0,0,0,0,0,0
839,0,1,1,4166.67,1,1,,7,1,0,0,0,0,0,0,0
840,0,0,1,749.7,0,1,,6,0,0,0,0,0,0,0,0
841,0,2,3,107619,0,1,,11,0,0,0,0,0,0,0,0
842,0,1,1,73774.35,1,1,,11,1,0,0,0,0,0,0,0
843,0,1,1,23547.88,1,1,,8,1,0,0,0,0,0,0,0
844,0,0,1,3540.16,0,1,,7,0,0,0,0,0,0,0,0
845,0,0,1,100,0,1,,6,0,0,0,0,0,0,0,0
846,0,1,1,4200,0,1,,6,0,0,0,0,0,0,0,0
847,0,0,1,20,0,1,,6,0,0,0,0,0,0,0,0
848,0,1,1,130000,1,1,,10,1,0,0,0,0,0,0,0
849,0,0,1,3750,1,1,,7,1,0,0,0,0,0,0,0
850,1,2,1,14000,1,1,,9,1,0,0,0,0,0,0,0
851,0,1,1,15625,0,1,,7,0,0,0,0,0,0,0,0
852,1,3,1,13350,1,1,,12,1,0,0,0,0,0,0,0
853,0,0,3,16300,0,1,,9,0,0,0,0,0,0,0,0
854,0,1,1,2740.98,0,1,,6,0,0,0,0,0,0,0,0
855,0,1,1,650,1,1,,8,1,0,0,0,0,0,0,0
856,3,4,3,3110388.69,1,1,,15,1,1,0,0,1,0,0,0
857,0,1,1,135,1,1,,8,0,0,0,0,0,0,0,0
858,0,3,4,38300,0,1,,11,0,0,0,0,0,0,0,0
859,0,1,1,8159.04,0,1,,6,0,0,0,0,0,0,0,0
860,0,1,1,306750,1,1,,11,1,0,0,0,0,0,0,0
861,0,0,1,3563.66,1,1,,9,0,0,0,0,0,0,0,0
862,0,0,1,1500,0,1,,7,1,0,0,0,0,0,0,0
863,0,1,1,350,0,1,,6,0,0,0,0,0,0,0,0
864,0,1,1,1250,1,1,,7,1,0,0,0,0,0,0,0
865,0,1,2,15000,1,1,,10,1,0,0,0,0,0,0,0
866,0,1,1,100,0,1,,7,0,0,0,0,0,0,0,0
867,6,15,2,14000,1,1,,9,0,0,0,1,0,0,0,0
868,0,2,1,46146.75,1,1,,9,0,0,0,0,0,0,0,0
869,4,7,2,40776,1,1,,9,0,0,0,0,1,0,0,0
870,0,1,1,11500,0,1,,10,0,0,0,0,0,0,0,0
871,0,0,1,2800,0,1,,7,0,0,0,0,0,0,0,0
872,4,20,5,493237.75,1,1,,14,0,1,1,0,1,0,1,1
873,1,1,1,141877.67,1,1,,10,1,0,0,0,0,0,0,0
874,0,0,1,15679,1,1,,9,1,0,0,0,0,0,0,0
875,0,0,1,1500,0,1,,6,0,0,0,0,0,0,0,0
876,1,2,3,105000,0,1,,10,0,0,0,0,0,0,0,0
877,0,0,1,200,1,1,,7,1,0,0,0,0,0,0,0
878,0,2,4,198993.42,0,1,1,11,0,0,0,0,0,0,0,0
879,0,0,1,136145.84,1,1,,11,1,0,0,0,0,0,0,0
880,0,3,1,268020,1,1,,12,1,0,0,0,0,0,0,0
881,1,5,6,3240000,1,1,,15,1,0,1,0,0,0,0,0
882,0,3,1,73000,1,1,,11,0,0,0,0,0,0,0,0
883,0,1,2,1790,0,1,,9,0,0,0,0,0,0,0,0
884,1,1,1,12557,1,1,,8,1,0,0,0,0,0,0,0
885,0,1,1,2500,0,1,,6,0,0,0,0,0,0,0,0
886,0,0,1,4250,1,1,,9,0,0,0,0,0,0,0,0
887,0,0,3,21612.66,1,1,3,10,0,0,0,0,0,0,0,0
888,1,2,1,703.81,0,1,,7,0,0,0,0,0,0,0,0
889,0,0,1,67776.25,1,1,,10,1,0,0,0,0,0,0,0
890,1,4,1,50000,0,1,,8,1,0,1,0,0,0,1,0
891,1,1,4,13918.59,1,1,,10,0,0,0,0,0,0,1,0
892,1,1,2,3550,1,1,,8,1,0,0,0,0,0,0,0
893,0,0,2,119225.19,1,1,1,13,1,0,0,0,0,0,0,0
894,0,1,2,1500,1,1,,8,1,0,0,0,0,0,0,0
895,0,0,1,200,0,1,,7,0,0,0,0,0,0,0,0
896,0,0,1,20000,1,1,,8,0,0,0,0,0,0,0,0
897,1,8,1,58868,0,1,,9,0,0,0,0,1,0,0,0
898,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
899,0,1,1,82799.13,1,1,,9,0,0,0,0,0,0,0,0
900,1,2,3,3633000,0,1,,10,0,0,0,0,0,0,0,0
901,2,2,4,184800,1,1,,13,1,0,0,1,1,0,1,0
902,0,1,1,300,0,1,,7,0,0,0,0,0,0,0,0
903,0,1,1,91586.24,1,1,,12,1,0,0,0,0,0,0,0
904,0,1,3,54670,1,1,,12,1,0,0,0,0,0,1,0
905,0,1,1,137635,0,1,,11,0,0,0,0,0,0,0,0
906,0,1,1,15000,0,1,,7,0,0,0,0,0,0,0,0
907,0,0,3,400,1,1,,9,1,0,0,0,0,0,0,0
908,0,0,1,36219.63,1,1,,11,1,0,0,0,0,0,0,0
909,0,0,1,1000,1,1,,7,1,0,0,0,0,0,0,0
910,0,1,1,64310.5,0,1,,9,0,0,0,0,1,0,0,0
911,0,1,1,250,1,1,,7,0,0,0,0,0,0,0,0
912,3,5,2,24460,1,1,,12,1,0,0,0,0,0,0,0
913,0,0,1,1175.1,0,1,,6,1,0,1,0,0,0,0,0
914,0,0,1,500,1,1,,7,1,0,0,0,0,0,0,0
915,0,0,2,8300,1,1,,9,1,0,0,0,1,0,0,0
916,0,0,1,215,1,1,,9,0,0,0,0,0,0,1,0
917,0,1,1,360,0,1,,7,0,0,0,0,0,0,0,0
918,1,1,1,500,0,1,,6,0,0,0,0,0,0,0,0
919,0,0,3,146330,0,1,,12,0,0,0,0,0,0,0,0
920,0,0,7,6996.41,1,1,,12,0,0,0,0,0,0,0,0
921,0,1,1,159675,1,1,,9,1,0,0,0,0,0,0,0
922,0,0,1,5631,0,1,,6,0,0,0,0,0,0,0,0
923,0,1,1,500,1,1,,7,0,0,0,0,0,0,0,0
924,3,3,2,3600,1,1,,7,1,0,0,0,0,0,0,0
925,0,4,5,45750,0,1,,10,0,0,0,0,0,0,0,0
926,2,2,3,5050,1,1,,9,1,0,0,0,0,0,0,0
927,0,0,1,48096,0,1,,7,0,0,0,0,0,0,0,0
928,0,1,2,450,0,1,,9,0,0,0,0,0,0,0,0
929,0,0,1,39908.43,1,1,,8,1,0,0,0,0,0,0,0
930,0,1,1,3960,1,1,,8,1,0,0,0,0,0,0,0
931,0,4,6,6406154,1,1,,15,1,0,0,0,0,0,0,0
932,0,1,3,600,0,1,,8,0,0,0,0,0,0,0,0
933,1,2,2,7200,1,1,,7,1,0,0,0,0,0,0,0
934,0,0,1,1000,0,1,,6,0,0,0,0,0,0,0,0
935,0,1,1,4871.54,1,1,,8,1,0,0,0,0,0,0,0
936,0,1,1,2425,1,1,,9,1,0,0,0,0,0,0,0
937,0,1,1,200,1,1,,7,0,0,0,0,0,0,0,0
938,0,1,1,700,0,1,,7,0,0,0,0,0,0,0,0
939,0,1,1,50,0,1,,6,0,0,0,0,0,0,0,0
940,1,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
941,4,17,5,3559050,1,1,,14,0,0,0,0,0,0,0,0
942,0,1,1,13109.4,1,1,,9,0,0,0,0,0,0,0,0
943,0,1,1,2000,1,1,,7,1,0,0,0,0,0,0,0
944,0,1,1,250,1,1,,7,1,0,0,0,0,0,0,0
945,0,2,1,3501902.27,1,1,3,14,1,0,0,0,0,0,0,0
946,1,2,2,1303.6,0,1,,7,0,0,0,0,0,0,0,0
947,0,1,2,525,0,1,,10,0,0,0,0,0,0,0,0
948,0,2,2,58000,0,1,,9,0,0,0,0,0,0,0,0
949,0,0,1,951836.27,1,1,,10,0,0,0,0,0,0,0,0
950,0,0,1,1000,0,1,,7,0,0,0,0,0,0,0,0
951,0,0,1,1000,1,1,,8,1,0,0,0,0,0,0,0
952,0,0,1,200,0,1,,7,0,0,0,0,0,0,0,0
953,2,3,2,1325000,1,1,,13,1,0,1,0,1,1,1,0
954,0,0,1,200,0,1,,6,0,0,0,0,0,0,0,0
955,1,1,1,115000,1,1,,10,1,0,0,0,0,0,0,0
956,0,0,1,184941.1,1,1,,10,0,0,0,0,0,0,0,0
957,0,0,1,500,0,1,,6,0,0,0,0,0,0,0,0
958,0,1,3,1500,1,1,,8,0,0,0,0,0,0,1,0
959,0,1,2,1000,1,1,,8,1,0,0,0,0,0,0,0
960,1,3,2,239777.78,1,1,,11,1,0,0,0,0,0,0,0
961,1,1,5,116350,1,1,,9,1,0,0,0,0,0,0,0
962,0,0,1,160000,0,1,,10,0,0,0,0,0,0,0,0
963,0,1,1,5500,0,1,,6,0,0,0,0,0,0,0,0
964,0,1,1,160000,0,1,,8,0,0,0,0,0,0,0,0
965,0,0,1,3476.31,1,1,,7,0,0,0,1,0,0,1,1
966,0,3,2,32925,1,1,,11,0,0,0,0,0,0,0,0
967,0,1,2,4000.95,1,1,,8,1,0,0,0,0,0,0,0
968,0,1,3,1640,1,1,,8,0,0,0,0,0,0,0,0
969,0,1,1,10000,1,1,,9,1,0,0,0,0,0,0,0
970,1,5,1,5500,0,1,,7,0,0,0,0,0,0,0,0
971,0,1,2,36641.95,1,1,,9,1,0,0,0,0,0,0,0
972,0,1,2,2150,0,1,,8,0,0,0,0,0,0,0,0
973,0,0,2,304000,1,1,,11,1,0,0,0,0,0,0,0
974,1,1,3,33078.5,1,1,,9,0,0,0,0,0,0,0,0
975,0,2,1,5500,0,1,,6,0,0,0,0,0,0,0,0
976,5,14,3,398600,1,1,,14,1,0,1,0,0,0,0,0
977,6,9,2,68771.37,1,1,1,9,1,0,0,0,0,0,0,0
978,0,0,1,1300,0,1,,7,0,0,0,0,0,0,0,0
979,1,1,2,44200,1,1,,9,1,0,0,0,0,0,0,0
980,0,0,1,709069.15,1,1,,11,1,0,0,0,0,0,0,0
981,0,1,2,579465.63,1,1,1,14,1,0,0,0,0,0,0,0
982,0,1,1,18000,1,1,,9,1,0,0,0,0,0,0,0
983,0,2,3,794843.92,0,1,,11,1,0,1,0,1,0,0,0
984,6,24,5,11801832.94,0,1,,13,0,0,0,0,0,0,0,0
985,0,0,1,1000,0,1,,7,0,0,0,0,0,0,0,0
986,0,0,1,100,1,1,,7,1,0,0,0,0,0,0,0
987,8,29,6,1005125.59,1,1,,15,0,0,0,0,1,0,1,0
988,0,1,1,4196.25,1,1,,7,1,0,0,0,0,0,0,0
989,0,1,1,19323,1,1,,8,1,1,1,1,1,1,1,0
990,0,1,3,1675,1,1,,11,1,0,0,0,0,0,0,0
991,6,11,7,55464.17,1,1,,11,1,0,0,0,0,0,0,0
992,2,14,5,680547.71,1,1,,13,1,0,0,0,1,0,0,0
993,0,0,1,220,0,1,,9,0,0,0,0,0,0,0,0
994,2,3,5,104150,1,1,,13,1,0,0,0,1,0,0,0
995,1,2,2,14790535.96,1,1,1,13,1,0,0,0,0,0,0,0
996,0,0,1,940,0,1,,6,0,0,0,0,0,0,0,0
997,0,1,2,224102.15,1,1,,13,1,1,1,0,1,0,0,0
998,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
999,0,0,1,3000,1,1,,8,0,0,0,0,0,0,0,0
1000,1,1,1,8000,0,1,,7,0,0,0,0,0,0,0,0
1001,0,0,2,7181.01,1,1,,9,1,0,0,0,0,0,0,0
1002,0,4,4,1651000,1,1,,15,1,0,0,0,1,0,0,0
1003,17,35,6,149325,1,1,3,13,1,0,1,0,1,0,1,0
1004,0,1,1,100,1,1,,7,1,0,0,0,0,0,0,0
1005,1,3,2,1500,1,1,,8,1,0,0,0,0,0,0,0
1006,0,3,2,37350,0,1,,11,0,0,0,0,0,0,0,0
1007,0,0,2,3000,1,1,,8,1,0,0,0,0,0,0,0
1008,0,0,1,3463360,1,1,,12,1,0,0,0,0,0,0,0
1009,0,0,1,400,1,1,,7,0,0,0,0,0,0,1,0
1010,38,79,5,6713765.67,1,1,1,15,1,0,0,0,0,0,0,0
1011,0,1,3,65000,0,1,,11,1,0,0,0,0,0,0,0
1012,0,1,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1013,0,2,1,16534,0,1,,8,0,0,0,0,0,0,0,0
1014,0,1,1,250,0,1,,8,0,0,0,0,0,0,0,0
1015,2,2,3,81272.34,1,1,,12,1,0,0,0,0,0,0,0
1016,0,1,1,750,1,1,,7,1,0,0,0,0,0,0,0
1017,0,1,1,1458,0,1,,6,0,0,0,0,0,0,0,0
1018,0,1,1,119.95,0,1,,7,0,0,0,0,0,0,0,0
1019,0,0,2,28384,0,1,,8,0,0,0,0,0,0,0,0
1020,0,0,1,1000,1,1,,7,0,0,0,0,0,0,1,0
1021,0,1,1,15000,1,1,,8,1,0,0,0,0,0,0,0
1022,0,0,1,5000,0,1,,6,0,0,0,0,0,0,0,0
1023,0,0,1,5000,1,1,,8,1,0,0,0,0,0,0,0
1024,19,36,6,164992.16,1,1,,13,0,0,0,0,1,0,0,0
1025,0,0,1,92483.27,1,1,,8,0,0,0,0,0,0,0,0
1026,3,4,4,728000,1,1,,13,1,0,0,0,0,0,0,0
1027,0,1,1,389424.23,0,1,,10,0,0,0,0,0,0,0,0
1028,0,3,3,1762399,1,1,,14,1,0,1,0,1,0,1,0
1029,0,0,1,1846310.97,1,1,,12,1,0,0,0,0,0,0,0
1030,0,0,2,58097,0,1,,7,1,0,0,0,0,0,0,0
1031,2,4,1,4375,1,1,,7,1,0,0,0,1,0,0,0
1032,4,7,1,63695.38,1,1,,10,1,0,1,0,0,0,0,0
1033,0,0,1,1000,1,1,,7,1,0,0,0,0,0,0,0
1034,0,0,1,450.08,0,1,,6,0,0,0,0,0,0,0,0
1035,0,1,2,385889.93,0,1,,10,0,0,0,0,0,0,0,0
1036,0,1,1,7223466.66,0,1,,10,0,0,0,0,0,0,0,0
1037,0,0,2,3725,1,1,,9,1,0,0,0,0,0,0,0
1038,0,1,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1039,0,2,1,24500,1,1,,11,1,0,0,0,0,0,0,0
1040,0,1,1,3750,1,1,,8,1,0,0,0,0,0,1,0
1041,0,0,1,34053.85,0,1,,7,0,0,0,0,0,0,0,0
1042,1,1,2,675,1,1,,9,0,0,0,0,0,0,0,0
1043,0,0,1,2250,1,1,,8,1,0,0,0,0,0,0,0
1044,0,0,1,1300.1,1,1,,7,1,0,0,0,0,0,0,0
1045,0,0,1,250,0,1,,7,0,0,0,0,0,0,0,0
1046,0,1,1,11000,1,1,,10,1,0,1,0,1,0,0,0
1047,0,0,1,15000,0,1,,7,0,0,0,0,0,0,0,0
1048,0,0,1,42800,0,1,,7,0,0,0,0,0,0,0,0
1049,2,15,6,841436.67,1,1,,14,1,0,0,0,0,0,1,0
1050,0,0,1,2500,1,1,,8,1,0,0,0,0,0,0,0
1051,1,3,2,22500,1,1,,12,1,0,0,0,0,0,0,0
1052,0,1,2,2334.45,1,1,,8,1,0,0,0,0,0,0,0
1053,0,0,2,30100,1,1,,8,0,0,0,0,0,0,0,0
1054,0,0,2,258453.5,1,1,,13,0,0,0,0,0,0,0,0
1055,0,0,2,472143.47,1,1,,11,0,1,0,0,0,0,0,0
1056,0,0,1,1156104.49,1,1,,11,1,0,0,0,0,0,0,0
1057,0,1,5,473000,0,1,,10,0,0,0,0,0,0,0,0
1058,0,0,3,350,0,1,,7,0,0,0,0,0,0,0,0
1059,0,1,1,2000,1,1,,8,0,0,0,0,0,0,0,0
1060,0,0,1,5536.35,1,1,,8,1,0,0,0,0,0,0,0
1061,0,1,1,3500,1,1,,8,1,0,0,0,0,0,0,0
1062,0,1,1,100,1,1,,7,1,0,0,0,0,0,0,0
1063,0,1,1,3000000,1,1,,12,1,0,0,0,0,0,0,0
1064,0,0,1,2500,0,1,,7,0,0,0,0,0,0,0,0
1065,0,1,1,4914.47,0,1,,6,0,0,0,0,0,0,0,0
1066,4,9,3,46000,1,1,,12,1,0,0,0,0,0,0,0
1067,0,1,1,420,1,1,,7,0,1,0,0,0,0,0,0
1068,0,1,1,1500,1,1,,8,1,0,0,0,0,0,0,0
1069,0,1,1,400,1,1,,7,1,0,0,0,0,0,0,0
1070,0,0,1,1700,1,1,,8,1,0,0,0,0,0,0,0
1071,1,1,1,368.07,1,1,,8,1,0,0,0,0,0,0,0
1072,0,0,1,10000,0,1,,7,0,0,0,0,0,0,0,0
1073,0,0,1,217006.59,1,1,,10,1,0,0,0,0,0,0,0
1074,0,0,1,429973,0,1,,10,0,0,0,0,0,0,0,0
1075,0,1,1,219.45,1,1,,7,0,0,0,0,0,0,1,0
1076,0,1,2,4500,1,1,,8,0,0,0,0,0,0,0,0
1077,0,1,1,15625,0,1,,7,0,0,0,0,0,0,0,0
1078,0,0,1,8900,0,1,,7,0,0,0,0,0,0,0,0
1079,0,1,1,1588.8,0,1,,6,0,0,0,0,0,0,0,0
1080,9,23,5,204405,0,1,,10,1,1,1,0,1,0,0,0
1081,0,0,1,1670.63,1,1,,7,1,0,0,0,0,0,0,0
1082,0,1,2,222300,1,1,,11,1,0,0,0,0,0,0,0
1083,0,1,1,1300,0,1,,7,0,0,0,0,0,0,0,0
1084,1,3,2,26900,1,1,,12,1,0,0,0,0,0,0,0
1085,0,0,2,27382.5,1,1,,8,0,0,0,0,0,0,0,0
1086,0,0,1,7000,1,1,,8,1,0,0,0,0,0,0,0
1087,0,1,1,64445.62,1,1,,9,1,0,0,0,0,0,0,0
1088,0,1,1,250,0,1,,6,0,0,0,0,0,0,0,0
1089,0,1,1,500,0,1,,7,0,0,0,0,0,0,0,0
1090,0,0,1,930600.29,0,1,,9,0,0,0,0,0,0,0,0
1091,0,0,1,500,1,1,,7,1,0,0,0,0,0,0,0
1092,0,0,1,20000,1,1,,8,1,0,0,0,0,0,0,0
1093,0,0,1,317.99,0,1,,8,0,0,0,0,0,0,0,0
1094,0,1,3,2189785,0,1,1,14,1,1,1,1,0,0,1,0
1095,0,0,2,1200,0,1,,7,0,0,0,0,0,0,0,0
1096,0,0,1,1275.3,0,1,,6,0,0,0,0,0,0,0,0
1097,0,0,1,1000,1,1,,8,0,0,0,0,0,0,0,0
1098,0,1,1,2000,1,1,,8,1,0,0,0,0,0,0,0
1099,0,0,2,59400,1,1,,12,1,0,0,0,0,0,0,0
1100,0,5,3,31717837.54,1,1,1,15,1,0,0,0,0,0,0,0
1101,0,1,3,964003,1,1,3,13,1,0,0,0,0,0,0,0
1102,0,1,1,700,1,1,,8,0,0,0,0,0,0,1,0
1103,0,0,1,15625,1,1,,8,1,0,0,0,0,0,0,0
1104,0,0,1,100,1,1,,7,1,0,0,0,0,0,0,0
1105,0,0,1,1000,1,1,,7,1,0,0,0,0,0,0,0
1106,0,0,1,7000,0,1,,7,0,0,0,0,0,0,0,0
1107,0,1,1,300,0,1,,6,0,0,0,0,0,0,0,0
1108,2,3,2,836247.81,1,1,3,13,1,0,0,0,1,0,0,0
1109,1,1,2,3015,0,1,,10,0,0,0,0,0,0,0,0
1110,1,1,2,1000,0,1,,10,1,0,0,0,0,0,0,0
1111,51,83,7,5585691.8,1,1,,15,0,0,1,0,1,0,1,0
1112,2,2,4,132000,1,1,,5,0,0,0,0,0,0,0,0
1113,9,19,1,85000,1,1,,9,1,0,0,0,0,0,0,0
1114,2,2,2,4000,1,1,,8,1,0,0,0,0,0,0,0
1115,0,0,1,17.32,1,1,,7,1,0,0,0,0,0,0,0
1116,0,1,1,10603.1,1,1,,10,1,0,0,0,0,0,0,0
1117,0,0,1,16250,1,1,,9,1,0,0,0,0,0,0,0
1118,0,1,1,1069.5,0,1,,6,0,0,0,0,0,0,0,0
1119,3,4,1,10000,0,1,,7,0,0,0,0,0,0,0,0
1120,0,0,1,158629.2,1,1,,10,1,0,0,0,0,0,0,0
1121,0,0,4,79423,1,1,,12,0,0,0,1,0,0,1,0
1122,1,5,5,272139.03,1,1,1,14,1,1,1,0,1,0,1,0
1123,0,0,1,2000,0,1,,7,1,0,0,0,0,0,0,0
1124,71,136,7,2518781.86,1,1,3,15,1,1,1,0,1,0,1,0
1125,0,1,1,650,1,1,,7,1,0,0,0,0,0,0,0
1126,0,1,1,11447,0,1,,7,0,0,0,0,0,0,0,0
1127,0,1,1,16860,1,1,,10,1,0,0,0,0,0,0,0
1128,0,0,1,23006.96,0,1,,8,0,0,0,0,0,0,0,0
1129,0,0,1,6500,1,1,,7,1,0,0,0,0,0,0,0
1130,0,1,1,1250,0,1,,6,0,0,0,0,0,0,0,0
1131,1,2,1,244312.5,1,1,,11,0,0,0,0,0,0,0,0
1132,0,0,1,1400,0,1,,6,0,0,0,0,0,0,0,0
1133,0,2,3,273000,1,1,,12,1,1,1,0,0,0,1,0
1134,0,7,3,52971.3,1,1,1,11,0,0,0,0,0,0,0,0
1135,0,1,2,6000,1,1,,8,0,0,0,0,0,0,0,0
1136,0,0,1,6316.62,1,1,,7,0,0,0,0,0,0,0,0
1137,0,1,1,700,1,1,,8,0,0,0,0,0,0,0,0
1138,0,1,1,150000,0,1,,9,0,0,0,0,0,0,0,0
1139,0,0,1,562.6,0,1,,6,0,0,0,0,0,0,0,0
1140,0,0,1,153715.39,1,1,,10,1,0,0,0,0,0,0,0
1141,0,1,1,500,0,1,,6,0,0,0,0,0,0,0,0
1142,0,1,1,500,0,1,,7,0,0,0,0,0,0,0,0
1143,0,0,1,5000,1,1,,7,1,0,0,0,0,0,0,0
1144,1,1,2,3650,1,1,,10,1,0,0,0,0,0,0,0
1145,0,1,1,5000,0,1,,6,0,0,0,0,1,0,0,0
1146,1,3,6,311074.03,1,1,3,15,1,0,0,0,0,0,0,0
1147,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
1148,0,1,1,25000,0,1,,8,1,0,0,0,0,0,0,0
1149,0,0,1,8000.08,1,1,,7,1,0,0,0,0,0,0,0
1150,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
1151,0,1,1,21000,1,1,,10,0,0,0,0,0,0,0,0
1152,0,0,1,200,0,1,,6,1,0,1,0,0,0,0,0
1153,0,1,1,500,0,1,,7,1,0,0,0,0,0,0,0
1154,2,2,1,6318632,1,1,,14,1,0,0,0,0,0,0,0
1155,0,1,4,30235,0,1,,11,0,0,0,0,0,0,0,0
1156,0,1,1,2000,1,1,,9,1,0,0,0,0,0,0,0
1157,0,1,1,273.34,1,1,,7,1,0,0,0,0,0,0,0
1158,0,1,1,10000,1,1,,9,1,0,0,0,0,0,0,0
1159,0,1,1,200,0,1,,6,0,0,0,0,0,0,0,0
1160,0,0,1,2500,1,1,,7,0,0,0,0,0,0,0,0
1161,0,2,2,281998.29,1,1,,12,1,0,0,0,1,0,0,0
1162,0,0,1,29000,0,1,,8,0,0,0,0,0,0,0,0
1163,1,1,1,15000,0,1,,8,0,0,0,0,0,0,0,0
1164,0,1,1,10500,1,1,,9,1,0,0,0,0,0,0,0
1165,0,0,1,21732.48,1,1,,11,1,0,0,0,0,0,0,0
1166,0,0,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1167,0,2,1,9777.78,0,1,,8,0,0,0,0,0,0,0,0
1168,0,1,1,250,1,1,,7,1,0,0,0,0,0,0,0
1169,0,1,1,500,0,1,,6,0,0,0,0,0,0,0,0
1170,0,0,1,394220.6,1,1,,12,1,0,0,0,0,0,0,0
1171,1,3,1,10323.19,1,1,,8,1,0,0,0,0,0,0,0
1172,0,1,1,10000,1,1,,10,1,0,0,0,1,0,0,0
1173,0,0,1,800,0,1,,6,0,0,0,0,0,0,0,0
1174,0,0,1,45000,1,1,,9,1,0,0,0,0,0,0,0
1175,1,1,2,1425735.12,1,1,,12,1,0,0,0,0,0,0,0
1176,1,1,1,3750,1,1,,7,1,0,0,0,0,0,0,0
1177,1,2,1,8750,1,1,1,9,1,0,0,0,0,0,0,0
1178,0,0,1,95595,0,1,3,8,1,0,0,0,0,0,0,0
1179,0,1,1,15625,1,1,,8,1,0,0,0,0,0,0,0
1180,0,0,1,100,0,1,,6,0,0,0,0,0,0,0,0
1181,17,26,6,81232.39,1,1,3,12,1,0,0,0,0,0,0,0
1182,0,2,1,45000,1,1,,11,0,0,0,0,0,0,0,0
1183,0,1,1,2000,1,1,,7,0,0,0,0,0,0,1,0
1184,0,0,1,3333.34,1,1,,7,1,0,0,0,0,0,0,0
